timestamp,Open,High,Low,Close,Volume,SMA100,RSI,signal,position,position_change,daily_price_return,returns,cumulative
2019-07-11,14594000.0,14662000.0,13488000.0,13770000.0,25449.01584899,9302570.0,48.52537722908093,1,1.0,0.0,-0.056526207605344325,-0.056526207605344325,2.71586780997404
2019-07-12,13770000.0,14300000.0,13240000.0,14199000.0,17827.61270592,9388620.0,42.985565966067355,1,1.0,0.0,0.03115468409586053,0.03115468409586053,2.800479813639898
2019-07-13,14194000.0,14266000.0,13373000.0,13810000.0,10525.64945175,9471010.0,44.931180518793006,1,1.0,0.0,-0.027396295513768543,-0.027396295513768543,2.7237570410850758
2019-07-14,13810000.0,13857000.0,12393000.0,12425000.0,18601.5880795,9538410.0,42.63468542006782,1,1.0,0.0,-0.10028964518464878,-0.10028964518464878,2.450592413865465
2019-07-15,12425000.0,13440000.0,11858000.0,13166000.0,23622.08610276,9612140.0,50.86079685194294,1,1.0,0.0,0.05963782696177056,0.05963782696177056,2.596740420197401
2019-07-16,13162000.0,13388000.0,11325000.0,11448000.0,25524.42453999,9667520.0,40.91614104022335,1,1.0,0.0,-0.13048761962631017,-0.13048761962631017,2.2578979439784175
2019-07-17,11448000.0,11993000.0,10880000.0,11648000.0,29435.3111246,9723090.0,33.99561048862192,1,1.0,0.0,0.01747030048916831,0.01747030048916831,2.297344099533596
2019-07-18,11642000.0,12800000.0,11082000.0,12659000.0,30361.56543744,9789680.0,45.013661202185794,1,1.0,0.0,0.08679601648351642,0.08679601648351642,2.496744415865023
2019-07-19,12656000.0,12805000.0,12210000.0,12549000.0,16966.26425103,9853510.0,45.31285812514325,1,1.0,0.0,-0.00868946994233355,-0.00868946994233355,2.4750490303096746
2019-07-20,12549000.0,13090000.0,12410000.0,12780000.0,12766.06610129,9922710.0,45.25639554892738,1,1.0,0.0,0.018407841262251923,0.018407841262251923,2.5206093399759055
2019-07-21,12780000.0,12843000.0,12300000.0,12565000.0,7503.34531353,9989390.0,43.88432541915157,1,1.0,0.0,-0.016823161189358338,-0.016823161189358338,2.478204722754089
2019-07-22,12565000.0,12683000.0,12101000.0,12310000.0,7619.39808956,10053600.0,36.25972762645914,1,1.0,0.0,-0.020294468762435347,-0.020294468762435347,2.427910874421236
2019-07-23,12311000.0,12337000.0,11770000.0,11797000.0,9196.95112987,10111990.0,31.21787976574639,1,1.0,0.0,-0.04167343623070674,-0.04167343623070674,2.3267314854222034
2019-07-24,11797000.0,11811000.0,11327000.0,11611000.0,8792.82200225,10169500.0,31.822612085769975,1,1.0,0.0,-0.015766720352632047,-0.015766720352632047,2.2900465607558873
2019-07-25,11611000.0,12103000.0,11556000.0,11743000.0,7073.00169757,10226690.0,36.51363938789088,1,1.0,0.0,0.011368529842390895,0.011368529842390895,2.316081023422305
2019-07-26,11738000.0,11738000.0,11456000.0,11680000.0,5539.77501847,10283450.0,32.38215134983915,1,1.0,0.0,-0.005364898237247728,-0.005364898237247728,2.303655484422424
2019-07-27,11680000.0,12011000.0,11121000.0,11310000.0,8266.20538641,10335850.0,32.46844319775596,1,1.0,0.0,-0.03167808219178081,-0.03167808219178081,2.2306800966453437
2019-07-28,11306000.0,11417000.0,11000000.0,11310000.0,4658.22707119,10388080.0,40.29590948651001,1,1.0,0.0,0.0,0.0,2.2306800966453437
2019-07-29,11312000.0,11547000.0,11151000.0,11280000.0,4965.89960032,10439470.0,31.267381803734608,1,1.0,0.0,-0.0026525198938992522,-0.0026525198938992522,2.2247631733120667
2019-07-30,11280000.0,11500000.0,11146000.0,11323000.0,4773.20645331,10491250.0,48.13932718070854,1,1.0,0.0,0.003812056737588554,0.003812056737588554,2.23324409675643
2019-07-31,11323000.0,11960000.0,11300000.0,11957000.0,8042.51654364,10548450.0,54.073292907988396,1,1.0,0.0,0.05599222820807204,0.05599222820807204,2.3582884098663457
2019-08-01,11956000.0,12412000.0,11682000.0,12317000.0,7300.30830386,10607120.0,44.55760661998727,1,1.0,0.0,0.030107886593627065,0.030107886593627065,2.429291489865667
2019-08-02,12317000.0,12768000.0,12213000.0,12563000.0,9548.01565542,10668600.0,50.213544844417335,1,1.0,0.0,0.019972395875619053,0.019972395875619053,2.4778102611985364
2019-08-03,12563000.0,12883000.0,12523000.0,12773000.0,7491.78097596,10735130.0,49.89253914645379,1,1.0,0.0,0.01671575260686131,0.01671575260686131,2.5192287245314735
2019-08-04,12772000.0,13036000.0,12475000.0,12958000.0,8484.58320479,10803340.0,56.08924697861791,1,1.0,0.0,0.01448367650512794,0.01448367650512794,2.5557164184200136
2019-08-05,12958000.0,14213000.0,12948000.0,14181000.0,18719.86010936,10884010.0,72.30035756853397,1,1.0,0.0,0.09438184905077951,0.09438184905077951,2.7969296596399302
2019-08-06,14181000.0,14570000.0,13455000.0,13782000.0,22453.01941633,10960450.0,74.32001960303847,1,1.0,0.0,-0.02813623862915171,-0.02813623862915171,2.718234579307349
2019-08-07,13782000.0,14408000.0,13570000.0,14219000.0,16557.39288205,11042350.0,80.10156971375808,1,1.0,0.0,0.03170802496009295,0.03170802496009295,2.8044244291954143
2019-08-08,14197000.0,14310000.0,13841000.0,14241000.0,9231.75268362,11123590.0,79.58313595452393,1,1.0,0.0,0.001547225543287123,0.001547225543287123,2.8087635063064837
2019-08-09,14250000.0,14315000.0,13980000.0,14248000.0,7624.83526974,11204150.0,80.82093134901584,1,1.0,0.0,0.0004915385155537244,0.0004915385155537244,2.8101441217509153
2019-08-10,14246000.0,14331000.0,13582000.0,13699000.0,8664.21798351,11277870.0,77.49136939010357,1,1.0,0.0,-0.03853172375070191,-0.03853172375070191,2.70186442475195
2019-08-11,13698000.0,13918000.0,13434000.0,13876000.0,5737.5360073,11350670.0,78.37240159221584,1,1.0,0.0,0.012920651142419137,0.012920651142419137,2.736774272418283
2019-08-12,13876000.0,13893000.0,13535000.0,13696000.0,3581.48838483,11420440.0,75.85616438356163,1,1.0,0.0,-0.01297203805131164,-0.01297203805131164,2.7012727324186225
2019-08-13,13696000.0,13745000.0,13012000.0,13147000.0,7466.96099317,11484870.0,67.61297798377751,1,1.0,0.0,-0.04008469626168221,-0.04008469626168221,2.5929930354196578
2019-08-14,13147000.0,13152000.0,12109000.0,12202000.0,13208.81054594,11540690.0,52.23173619967207,1,1.0,0.0,-0.07187951623944622,-0.07187951623944622,2.4066099504214393
2019-08-15,12200000.0,12770000.0,11535000.0,12619000.0,20920.03379127,11599350.0,52.72268301478543,1,1.0,0.0,0.03417472545484346,0.03417472545484346,2.4888551847539864
2019-08-16,12620000.0,12847000.0,11930000.0,12575000.0,17519.15336984,11655510.0,50.112275449101794,1,1.0,0.0,-0.003486805610587229,-0.003486805610587229,2.480177030531847
2019-08-17,12575000.0,12722000.0,12201000.0,12424000.0,6445.93547673,11707020.0,46.698202459791865,1,1.0,0.0,-0.012007952286282264,-0.012007952286282264,2.4503951830876876
2019-08-18,12422000.0,12729000.0,12230000.0,12509000.0,6357.87368969,11757160.0,45.6702025072324,1,1.0,0.0,0.0068415969092079365,0.0068415969092079365,2.4671597991986385
2019-08-19,12512000.0,13191000.0,12413000.0,13165000.0,10273.77158288,11805130.0,38.999566912083154,1,1.0,0.0,0.05244224158605815,0.05244224158605815,2.596543189419624
2019-08-20,13166000.0,13211000.0,12746000.0,12952000.0,8459.48670027,11852950.0,40.63628158844765,1,1.0,0.0,-0.016179263197873106,-0.016179263197873106,2.554533033753359
2019-08-21,12959000.0,13014000.0,12011000.0,12293000.0,11402.28623537,11883580.0,29.308122045552224,1,1.0,0.0,-0.050880172946263125,-0.050880172946263125,2.424557951199046
2019-08-22,12293000.0,12383000.0,11870000.0,12210000.0,9088.12379505,11910690.0,28.462354188759278,1,1.0,0.0,-0.006751809973155498,-0.006751809973155498,2.4081877966436465
2019-08-23,12210000.0,12523000.0,12138000.0,12443000.0,6873.32738549,11939060.0,31.734466707144307,1,1.0,0.0,0.01908271908271919,0.01908271908271919,2.45414256786543
2019-08-24,12454000.0,12470000.0,11985000.0,12201000.0,4726.72264489,11966420.0,33.83685800604229,1,1.0,0.0,-0.01944868600819738,-0.01944868600819738,2.4064127196436638
2019-08-25,12201000.0,12410000.0,12000000.0,12218000.0,4711.94391647,11999690.0,31.470719713902554,1,1.0,0.0,0.0013933284157037207,0.0013933284157037207,2.409765642865854
2019-08-26,12218000.0,12680000.0,12209000.0,12421000.0,7128.12167165,12035670.0,35.823882588392266,1,1.0,0.0,0.01661483057783597,0.01661483057783597,2.44980349075436
2019-08-27,12415000.0,12444000.0,12088000.0,12208000.0,3899.29018809,12060630.0,38.71665465032444,1,1.0,0.0,-0.01714837774736333,-0.01714837774736333,2.407793335088095
2019-08-28,12208000.0,12319000.0,11684000.0,11787000.0,6489.41656104,12082690.0,44.29474841902667,0,1.0,0.0,-0.034485583224115324,-0.034485583224115324,2.3247591776444443
2019-08-29,11787000.0,11788000.0,11380000.0,11525000.0,6298.06439684,12102850.0,34.29063756461804,0,0.0,-1.0,-0.022227878170866244,-0.002,2.3201096592891552
2019-08-30,11525000.0,11768000.0,11384000.0,11632000.0,4350.76365002,12126080.0,36.69957686882934,0,0.0,0.0,0.009284164859002075,0.0,2.3201096592891552
2019-08-31,11643000.0,11718000.0,11500000.0,11612000.0,2750.65389976,12147290.0,38.107791446983015,0,0.0,0.0,-0.0017193947730398396,0.0,2.3201096592891552
2019-09-01,11612000.0,11860000.0,11544000.0,11768000.0,2564.52409767,12169170.0,39.368723098995694,0,0.0,0.0,0.013434378229417954,0.0,2.3201096592891552
2019-09-02,11768000.0,12545000.0,11726000.0,12435000.0,6302.83112041,12197580.0,39.559496567505725,1,0.0,0.0,0.05667912984364376,0.0,2.3201096592891552
2019-09-03,12435000.0,12959000.0,12310000.0,12703000.0,9806.45336225,12221620.0,46.493945367502114,1,1.0,1.0,0.02155207076799348,0.01955207076799348,2.365472607537082
2019-09-04,12722000.0,12900000.0,12438000.0,12641000.0,6669.27583971,12244270.0,55.890318212593094,1,1.0,0.0,-0.004880736833818733,-0.004880736833818733,2.3539273582520863
2019-09-05,12636000.0,12752000.0,12533000.0,12644000.0,3920.57195261,12267380.0,57.55045233124565,1,1.0,0.0,0.00023732299659839917,0.00023732299659839917,2.3544859993465215
2019-09-06,12644000.0,13014000.0,12306000.0,12341000.0,8927.34060442,12287540.0,48.26766304347826,1,1.0,0.0,-0.023963935463460984,-0.023963935463460984,2.298063248808559
2019-09-07,12340000.0,12588000.0,12335000.0,12473000.0,3300.44318828,12311070.0,54.79887085391673,1,1.0,0.0,0.01069605380439187,0.01069605380439187,2.322643456963711
2019-09-08,12475000.0,12579000.0,12271000.0,12370000.0,2998.75719124,12330940.0,52.602739726027394,1,1.0,0.0,-0.00825783692776394,-0.00825783692776394,2.3034634460547667
2019-09-09,12370000.0,12480000.0,12010000.0,12278000.0,5421.69210394,12350220.0,47.45461018155927,0,1.0,0.0,-0.00743734842360555,-0.00743734842360555,2.286331785825418
2019-09-10,12270000.0,12330000.0,11962000.0,12078000.0,3132.17632188,12365950.0,47.675250357653795,0,0.0,-1.0,-0.016289297931259217,-0.002,2.281759122253767
2019-09-11,12073000.0,12255000.0,11858000.0,12162000.0,3747.82512087,12387580.0,57.62505083367222,0,0.0,0.0,0.00695479384003983,0.0,2.281759122253767
2019-09-12,12163000.0,12466000.0,12038000.0,12427000.0,3436.84212336,12416990.0,68.31844029244516,1,0.0,0.0,0.021789179411281,0.0,2.281759122253767
2019-09-13,12418000.0,12444000.0,12137000.0,12306000.0,2443.51292131,12444220.0,63.61066235864297,0,1.0,1.0,-0.009736863281564312,-0.011736863281564312,2.2549784273944127
2019-09-14,12306000.0,12330000.0,12147000.0,12253000.0,2424.39093154,12471800.0,62.774013551215624,0,0.0,-1.0,-0.004306842190801241,-0.002,2.250468470539624
2019-09-15,12258000.0,12290000.0,12150000.0,12169000.0,2032.31464177,12496000.0,58.22732868280673,0,0.0,0.0,-0.006855463968007847,0.0,2.250468470539624
2019-09-16,12176000.0,12251000.0,11953000.0,12133000.0,3908.91952001,12520000.0,41.63898117386489,0,0.0,0.0,-0.0029583367573342567,0.0,2.250468470539624
2019-09-17,12133000.0,12136000.0,12001000.0,12061000.0,4203.17884704,12545870.0,30.062111801242224,0,0.0,0.0,-0.005934228962334087,0.0,2.250468470539624
2019-09-18,12060000.0,12154000.0,12010000.0,12050000.0,3927.0798215,12569060.0,31.045542014111604,0,0.0,0.0,-0.0009120305115661864,0.0,2.250468470539624
2019-09-19,12049000.0,12250000.0,11556000.0,12180000.0,6904.491687,12594990.0,36.239620403321474,0,0.0,0.0,0.010788381742738551,0.0,2.250468470539624
2019-09-20,12175000.0,12222000.0,12002000.0,12074000.0,3081.28623456,12617700.0,41.034251175285426,0,0.0,0.0,-0.008702791461412174,0.0,2.250468470539624
2019-09-21,12074000.0,12080000.0,11808000.0,11891000.0,2493.56516351,12637260.0,31.103896103896105,0,0.0,0.0,-0.015156534702666868,0.0,2.250468470539624
2019-09-22,11891000.0,11980000.0,11733000.0,11936000.0,3173.26096381,12652000.0,35.35762483130904,0,0.0,0.0,0.0037843747371961722,0.0,2.250468470539624
2019-09-23,11943000.0,11960000.0,11490000.0,11545000.0,4597.23259343,12662170.0,29.42167321729366,0,0.0,0.0,-0.032758042895442374,0.0,2.250468470539624
2019-09-24,11545000.0,11668000.0,9800000.0,10194000.0,12189.27183059,12657010.0,17.87175989085948,0,0.0,0.0,-0.11702035513209186,0.0,2.250468470539624
2019-09-25,10221000.0,10587000.0,9811000.0,10143000.0,9974.20045584,12647890.0,15.177647464642988,0,0.0,0.0,-0.005002942907592733,0.0,2.250468470539624
2019-09-26,10146000.0,10200000.0,9375000.0,9700000.0,10322.36470948,12635870.0,5.6873578160546,0,0.0,0.0,-0.04367544119096911,0.0,2.250468470539624
2019-09-27,9700000.0,9914000.0,9431000.0,9833000.0,5463.77470047,12623570.0,9.970864357397218,0,0.0,0.0,0.013711340206185474,0.0,2.250468470539624
2019-09-28,9833000.0,9972000.0,9633000.0,9874000.0,3868.14817646,12608820.0,11.342216444588885,0,0.0,0.0,0.0041696328689107,0.0,2.250468470539624
2019-09-29,9875000.0,9907000.0,9543000.0,9670000.0,2898.38841753,12585580.0,10.916484203941195,0,0.0,0.0,-0.020660320032408364,0.0,2.250468470539624
2019-09-30,9672000.0,9984000.0,9268000.0,9945000.0,8157.17697332,12561050.0,18.16065192083819,0,0.0,0.0,0.028438469493278218,0.0,2.250468470539624
2019-10-01,9945000.0,10234000.0,9797000.0,9987000.0,6643.78675421,12534110.0,19.553728714034065,0,0.0,0.0,0.004223227752639502,0.0,2.250468470539624
2019-10-02,9987000.0,10092000.0,9812000.0,10077000.0,3695.09916577,12505970.0,21.692969870875174,0,0.0,0.0,0.009011715229798822,0.0,2.250468470539624
2019-10-03,10089000.0,10130000.0,9786000.0,9937000.0,3518.31758295,12465930.0,17.91130185979972,0,0.0,0.0,-0.013893023717376218,0.0,2.250468470539624
2019-10-04,9932000.0,9942000.0,9663000.0,9755000.0,3338.16773592,12404940.0,17.530103612433493,0,0.0,0.0,-0.018315386937707512,0.0,2.250468470539624
2019-10-05,9755000.0,9791000.0,9570000.0,9720000.0,2297.85517253,12361860.0,18.28805141688578,0,0.0,0.0,-0.0035879036391593955,0.0,2.250468470539624
2019-10-06,9720000.0,9754000.0,9370000.0,9443000.0,3160.75687312,12303220.0,15.896032831737344,0,0.0,0.0,-0.028497942386831232,0.0,2.250468470539624
2019-10-07,9441000.0,9893000.0,9295000.0,9749000.0,6586.42261914,12254950.0,24.845938375350144,0,0.0,0.0,0.03240495605210203,0.0,2.250468470539624
2019-10-08,9748000.0,9928000.0,9661000.0,9728000.0,3877.77878012,12216250.0,39.598214285714285,0,0.0,0.0,-0.0021540670838035014,0.0,2.250468470539624
2019-10-09,9729000.0,10300000.0,9670000.0,10182000.0,5787.8182771,12187810.0,50.7377979568672,0,0.0,0.0,0.04666940789473695,0.0,2.250468470539624
2019-10-10,10182000.0,10305000.0,10020000.0,10167000.0,4579.45123586,12157430.0,60.541760722347625,0,0.0,0.0,-0.0014731879787860391,0.0,2.250468470539624
2019-10-11,10167000.0,10443000.0,9803000.0,9814000.0,6349.28685378,12111380.0,49.60985626283368,0,0.0,0.0,-0.03472017310907838,0.0,2.250468470539624
2019-10-12,9813000.0,9978000.0,9805000.0,9867000.0,1870.88197695,12074700.0,49.856967715570086,0,0.0,0.0,0.0054004483391074665,0.0,2.250468470539624
2019-10-13,9879000.0,9997000.0,9723000.0,9807000.0,2289.99944652,12039100.0,52.974381241858445,0,0.0,0.0,-0.0060808756460930535,0.0,2.250468470539624
2019-10-14,9804000.0,9907000.0,9735000.0,9871000.0,2561.96675963,12001740.0,48.23135755258126,0,0.0,0.0,0.006525950851432594,0.0,2.250468470539624
2019-10-15,9870000.0,9944000.0,9675000.0,9719000.0,2837.93058097,11962410.0,43.91462306993642,0,0.0,0.0,-0.015398642488096415,0.0,2.250468470539624
2019-10-16,9715000.0,9733000.0,9441000.0,9525000.0,3148.02448435,11911960.0,38.031222896790986,0,0.0,0.0,-0.019960901327296998,0.0,2.250468470539624
2019-10-17,9525000.0,9649000.0,9460000.0,9563000.0,2313.84172892,11858190.0,41.51542649727767,0,0.0,0.0,0.003989501312335886,0.0,2.250468470539624
2019-10-18,9563000.0,9626000.0,9350000.0,9434000.0,2708.5521542,11806580.0,42.53835425383542,0,0.0,0.0,-0.013489490745581922,0.0,2.250468470539624
2019-10-19,9428000.0,9560000.0,9360000.0,9437000.0,1841.45389053,11763250.0,43.32232184992921,0,0.0,0.0,0.00031799872800508666,0.0,2.250468470539624
2019-10-20,9446000.0,9814000.0,9373000.0,9710000.0,2624.45985664,11718360.0,56.31205673758865,0,0.0,0.0,0.02892868496344181,0.0,2.250468470539624
2019-10-21,9698000.0,9801000.0,9610000.0,9663000.0,2955.21784118,11676890.0,47.68318965517242,0,0.0,0.0,-0.004840370751802214,0.0,2.250468470539624
2019-10-22,9663000.0,9774000.0,9451000.0,9470000.0,2690.5030671,11647340.0,43.63905325443787,0,0.0,0.0,-0.01997309324226426,0.0,2.250468470539624
2019-10-23,9469000.0,9525000.0,8689000.0,8826000.0,7029.06223189,11603940.0,19.431920649233547,0,0.0,0.0,-0.06800422386483629,0.0,2.250468470539624
2019-10-24,8826000.0,8872000.0,8630000.0,8743000.0,3195.99332726,11576890.0,18.853893263342087,0,0.0,0.0,-0.009404033537276257,0.0,2.250468470539624
2019-10-25,8743000.0,10128000.0,8706000.0,10063000.0,9376.12602054,11561040.0,53.82723639717184,0,0.0,0.0,0.1509779251973007,0.0,2.250468470539624
2019-10-26,10063000.0,11899000.0,10015000.0,10730000.0,24630.11773568,11541750.0,61.15852081717093,0,0.0,0.0,0.06628242074927959,0.0,2.250468470539624
2019-10-27,10727000.0,11275000.0,10551000.0,10975000.0,13557.94011661,11526010.0,64.4126357354393,0,0.0,0.0,0.022833178005591703,0.0,2.250468470539624
2019-10-28,10975000.0,11377000.0,10719000.0,10736000.0,7680.15692763,11505570.0,60.23184291459665,0,0.0,0.0,-0.021776765375854268,0.0,2.250468470539624
2019-10-29,10731000.0,11056000.0,10630000.0,10894000.0,5143.49786317,11488860.0,63.87904559414127,0,0.0,0.0,0.014716840536512565,0.0,2.250468470539624
2019-10-30,10903000.0,10915000.0,10501000.0,10682000.0,4599.59655203,11472580.0,63.608562691131496,0,0.0,0.0,-0.019460253350468193,0.0,2.250468470539624
2019-10-31,10682000.0,10990000.0,10488000.0,10692000.0,5113.48198377,11461530.0,63.36727444944353,0,0.0,0.0,0.000936154278225132,0.0,2.250468470539624
2019-11-01,10698000.0,10857000.0,10604000.0,10805000.0,3200.02664451,11453470.0,66.29427145234133,0,0.0,0.0,0.010568649457538326,0.0,2.250468470539624
2019-11-02,10805000.0,10970000.0,10754000.0,10851000.0,2544.98218191,11444550.0,66.63529411764705,0,0.0,0.0,0.004257288292457195,0.0,2.250468470539624
2019-11-03,10851000.0,10943000.0,10660000.0,10765000.0,2156.98902181,11435400.0,62.98301747477234,0,0.0,0.0,-0.007925536816883239,0.0,2.250468470539624
2019-11-04,10765000.0,10996000.0,10645000.0,10846000.0,3242.36581783,11430760.0,64.43739321454723,0,0.0,0.0,0.007524384579656207,0.0,2.250468470539624
2019-11-05,10846000.0,10918000.0,10674000.0,10752000.0,3398.668628,11425180.0,66.03301650825412,0,0.0,0.0,-0.008666789599852454,0.0,2.250468470539624
2019-11-06,10752000.0,10842000.0,10711000.0,10751000.0,2355.01125361,11419890.0,78.68852459016394,1,0.0,0.0,-9.300595238093123e-05,0.0,2.250468470539624
2019-11-07,10752000.0,10795000.0,10546000.0,10668000.0,2897.74288014,11413340.0,78.68852459016394,1,1.0,1.0,-0.00772021207329554,-0.00972021207329554,2.2285934397417138
2019-11-08,10668000.0,10724000.0,10103000.0,10212000.0,4766.43183569,11395890.0,52.99076676033721,0,1.0,0.0,-0.042744656917885315,-0.042744656917885315,2.1333329777505043
2019-11-09,10213000.0,10319000.0,10172000.0,10248000.0,1786.85694212,11375200.0,37.043010752688176,0,0.0,-1.0,0.003525264394829586,-0.002,2.1290663117950035
2019-11-10,10248000.0,10589000.0,10160000.0,10496000.0,2837.97081756,11354530.0,37.14439076757917,0,0.0,0.0,0.024199843871975046,0.0,2.1290663117950035
2019-11-11,10496000.0,10511000.0,10069000.0,10168000.0,3782.32118472,11328480.0,35.450819672131146,0,0.0,0.0,-0.03125,0.0,2.1290663117950035
2019-11-12,10168000.0,10320000.0,10000000.0,10257000.0,3027.28853194,11301470.0,33.085501858736066,0,0.0,0.0,0.008752950432730167,0.0,2.1290663117950035
2019-11-13,10259000.0,10287000.0,10143000.0,10211000.0,1876.98070932,11261770.0,36.28421665695981,0,0.0,0.0,-0.0044847421273276344,0.0,2.1290663117950035
2019-11-14,10212000.0,10232000.0,10039000.0,10075000.0,2156.61569204,11224700.0,33.26098752034726,0,0.0,0.0,-0.013318969738517317,0.0,2.1290663117950035
2019-11-15,10075000.0,10212000.0,9860000.0,9914000.0,4147.27478969,11181650.0,26.44103648863036,0,0.0,0.0,-0.015980148883374734,0.0,2.1290663117950035
2019-11-16,9909000.0,9992000.0,9880000.0,9926000.0,1761.1646507,11138500.0,25.0942380183091,0,0.0,0.0,0.0012104095218883337,0.0,2.1290663117950035
2019-11-17,9934000.0,10056000.0,9820000.0,9924000.0,1815.96429459,11095260.0,26.283135927805986,0,0.0,0.0,-0.00020149103364897059,0.0,2.1290663117950035
2019-11-18,9924000.0,9934000.0,9531000.0,9580000.0,3352.42119732,11054070.0,18.909626719056988,0,0.0,0.0,-0.03466344216041917,0.0,2.1290663117950035
2019-11-19,9580000.0,9615000.0,9361000.0,9503000.0,3631.799952,11010340.0,19.068845963348195,0,0.0,0.0,-0.008037578288100256,0.0,2.1290663117950035
2019-11-20,9509000.0,9553000.0,9410000.0,9486000.0,2431.5636425,10968240.0,18.91891891891892,0,0.0,0.0,-0.0017889087656529634,0.0,2.1290663117950035
2019-11-21,9486000.0,9525000.0,8901000.0,9024000.0,6010.80668969,10927010.0,15.948632974316496,0,0.0,0.0,-0.048703352308665404,0.0,2.1290663117950035
2019-11-22,9024000.0,9123000.0,8202000.0,8651000.0,10814.24485621,10891500.0,16.516516516516518,0,0.0,0.0,-0.041334219858155996,0.0,2.1290663117950035
2019-11-23,8661000.0,8712000.0,8405000.0,8670000.0,3952.26249858,10852010.0,15.903197925669843,0,0.0,0.0,0.002196277886949538,0.0,2.1290663117950035
2019-11-24,8675000.0,8693000.0,8164000.0,8218000.0,4506.87052334,10808440.0,4.765687053216837,0,0.0,0.0,-0.05213379469434831,0.0,2.1290663117950035
2019-11-25,8217000.0,8633000.0,7683000.0,8338000.0,13648.46006191,10767580.0,10.389610389610397,0,0.0,0.0,0.014602092966658597,0.0,2.1290663117950035
2019-11-26,8338000.0,8627000.0,8240000.0,8410000.0,5867.68876664,10726590.0,9.72525076319232,0,0.0,0.0,0.008635164307987608,0.0,2.1290663117950035
2019-11-27,8413000.0,8900000.0,8041000.0,8702000.0,9265.75223133,10681960.0,20.283576211106734,0,0.0,0.0,0.03472057074910828,0.0,2.1290663117950035
2019-11-28,8700000.0,8903000.0,8615000.0,8674000.0,4045.7239098,10639180.0,21.184697655285888,0,0.0,0.0,-0.003217651114686304,0.0,2.1290663117950035
2019-11-29,8672000.0,9200000.0,8658000.0,9037000.0,4210.80049996,10606620.0,33.34599316369162,0,0.0,0.0,0.04184920451925289,0.0,2.1290663117950035
2019-11-30,9035000.0,9106000.0,8726000.0,8838000.0,2495.78793255,10572900.0,30.709219858156033,0,0.0,0.0,-0.022020582051565762,0.0,2.1290663117950035
2019-12-01,8838000.0,8840000.0,8480000.0,8630000.0,3023.698278,10534770.0,28.6186384666226,0,0.0,0.0,-0.023534736365693587,0.0,2.1290663117950035
2019-12-02,8630000.0,8705000.0,8415000.0,8585000.0,1837.43925831,10498610.0,31.756508984231758,0,0.0,0.0,-0.005214368482039378,0.0,2.1290663117950035
2019-12-03,8590000.0,8700000.0,8520000.0,8607000.0,1641.81595301,10462500.0,33.23353293413173,0,0.0,0.0,0.0025626092020967217,0.0,2.1290663117950035
2019-12-04,8607000.0,8996000.0,8432000.0,8515000.0,5171.38101548,10423440.0,32.326174008008735,0,0.0,0.0,-0.01068897409085623,0.0,2.1290663117950035
2019-12-05,8515000.0,8810000.0,8480000.0,8685000.0,3969.79229665,10388210.0,43.09572301425661,0,0.0,0.0,0.01996476805637104,0.0,2.1290663117950035
2019-12-06,8685000.0,8852000.0,8614000.0,8813000.0,3039.17313756,10358470.0,53.665158371040725,0,0.0,0.0,0.014738054116292476,0.0,2.1290663117950035
2019-12-07,8815000.0,8897000.0,8776000.0,8784000.0,1910.69581081,10331060.0,52.56756756756757,0,0.0,0.0,-0.0032905934415068394,0.0,2.1290663117950035
2019-12-08,8784000.0,8857000.0,8670000.0,8807000.0,2000.92140277,10302810.0,66.44332774986042,0,0.0,0.0,0.00261839708561018,0.0,2.1290663117950035
2019-12-09,8807000.0,8891000.0,8640000.0,8679000.0,3125.56191138,10273480.0,59.4774874930517,0,0.0,0.0,-0.014533893493811734,0.0,2.1290663117950035
2019-12-10,8679000.0,8749000.0,8480000.0,8537000.0,2949.17212834,10241170.0,53.39753879079721,0,0.0,0.0,-0.016361331950685565,0.0,2.1290663117950035
2019-12-11,8539000.0,8592000.0,8419000.0,8490000.0,1897.01475656,10201720.0,43.47290640394089,0,0.0,0.0,-0.005505446878294462,0.0,2.1290663117950035
2019-12-12,8490000.0,8566000.0,8360000.0,8437000.0,2457.07047864,10159060.0,42.81382656155246,0,0.0,0.0,-0.006242638398115452,0.0,2.1290663117950035
2019-12-13,8438000.0,8577000.0,8430000.0,8490000.0,2163.02130941,10117550.0,29.574309185959677,0,0.0,0.0,0.006281853739480869,0.0,2.1290663117950035
2019-12-14,8490000.0,8520000.0,8200000.0,8277000.0,2408.92097104,10073880.0,29.268292682926827,0,0.0,0.0,-0.025088339222614886,0.0,2.1290663117950035
2019-12-15,8277000.0,8440000.0,8190000.0,8319000.0,1911.20234202,10033660.0,36.89974726200505,0,0.0,0.0,0.005074302283436083,0.0,2.1290663117950035
2019-12-16,8319000.0,8347000.0,8017000.0,8050000.0,2333.04536211,9989430.0,31.04181431608788,0,0.0,0.0,-0.0323356172616901,0.0,2.1290663117950035
2019-12-17,8058000.0,8108000.0,7700000.0,7742000.0,4587.86377499,9943150.0,24.513847967000586,0,0.0,0.0,-0.03826086956521735,0.0,2.1290663117950035
2019-12-18,7741000.0,8668000.0,7546000.0,8466000.0,7394.86247818,9905030.0,48.94804637183341,0,0.0,0.0,0.09351588736760519,0.0,2.1290663117950035
